#id	label	a1	a2
arg420291_arg218504	a2	I like tv tv is cool and tv is great tv is like the baby in my womb it is like the sun in the morning is is like the cool brisk air on your first day of school it is like the day you get diegnosedca with cancer it is like the day when you find out that you are lesbian it is like the day that you realize you just wasted your time reading this	Yes I would say it has you relax in case your tired, but you can read to relax as well. Plus have you ever considered about the commercials and how annoying they are?
arg376774_arg618914	a2	TV is better because you can just explore the world while sitting on a couch	Unless the brain is used no human being can understand any medium. Be it TV or books. By watching the television people can create a make believe situation and think. "What if they would go left? They would be SAVED, wouldn't they?" Even viewing tv requires brains. And moreover we can watch television in the dark. But to read a book you need the lights on. Which also wastes electricity.
arg399270_arg420288	a1	Without TV actors/actresses wouldn't have jobs. <br/> Without TV you wouldn't know what's happening around the world. I mean the newspapers can't fit all that in. <br/> Books and newspapers can't give you emergency warnings or updates or new flashes	tv is far superior due to its wider variety of thing to do and some people say that tv is incontinent but now you can watch tv on a smart phone witch is very convenient
arg363603_arg135675	a1	I think TV is better if you are watching an informational channel and it is better than books because you can switch to different informational channels an search documentaries on different subjects and when you are done learning and ready to relax you can switch to a funny show or what ever you want to watch.	I think that TV is good because it is faster and some people cant read
arg135675_arg399270	a2	I think that TV is good because it is faster and some people cant read	Without TV actors/actresses wouldn't have jobs. <br/> Without TV you wouldn't know what's happening around the world. I mean the newspapers can't fit all that in. <br/> Books and newspapers can't give you emergency warnings or updates or new flashes
arg420288_arg243908	a2	tv is far superior due to its wider variety of thing to do and some people say that tv is incontinent but now you can watch tv on a smart phone witch is very convenient	People who are against tv keep on saying that it causes obesity. <br/> I'm not going to go for a run and bring a book to read on the way. I think it is much easier to exercise watching tv then reading a book. <br/> In gyms people do not have books infront of them, instead they have telvisions. <br/> Studies have shown that telivision is even more stimulating than books.
arg420288_arg136713	a1	tv is far superior due to its wider variety of thing to do and some people say that tv is incontinent but now you can watch tv on a smart phone witch is very convenient	GO TV!!!!!! GO TV!!!! <br/> TV will win hopefully LOL <br/> TV is great to watch anything
arg624272_arg243908	a2	I learned English through TV. <br/> Technically, I learned English through interaction with native speakers, but TV helped a lot more than books.	People who are against tv keep on saying that it causes obesity. <br/> I'm not going to go for a run and bring a book to read on the way. I think it is much easier to exercise watching tv then reading a book. <br/> In gyms people do not have books infront of them, instead they have telvisions. <br/> Studies have shown that telivision is even more stimulating than books.
arg243908_arg135675	a1	People who are against tv keep on saying that it causes obesity. <br/> I'm not going to go for a run and bring a book to read on the way. I think it is much easier to exercise watching tv then reading a book. <br/> In gyms people do not have books infront of them, instead they have telvisions. <br/> Studies have shown that telivision is even more stimulating than books.	I think that TV is good because it is faster and some people cant read
arg399267_arg376788	a1	If you can only understand or speak a specific language but you move to another country then most of the books are not in your language but TV comes in all different languages and you can also hear how the words are pronounced in a different language.	BOOKZ SUCK BECAUSE it iz harder To SPELL lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol
arg479199_arg637551	a1	TV is better than books because the educational programs on TV are much more convenient and easy to understand. It is also easy to use for people who cannot see or hear. Books are also likely to be not updated with latest information about a certain topic while information from TV can be much more accurate and useful.	TV can be better than books because TV can show the characters' faces and the action can be displayed that is hard for one to decipher from a book.
arg399268_arg470033	a2	you can get the "Foxtel Go" app on your Ipad so you can watch TV where ever and whenever you want.	I think T.V. is more helpful as the you can watch and listen to something being explained like if we read about budding or spore formation we have to create an image about that in mind, but when we watch the animation of budding then we could understand better. Some people can't even imagine so T.V. is helpful. As concerning the time limit or harm to our eyes, we should watch T.V. in a limit, because the excess of everything is harmful, even reading of books. <br/> Surveys have found that a normal person can remember 10% of what he had read and 50% of what he had listened and watched.
arg135689_arg624244	a2	you can just sit on the couch with some crisps or a burger or sweets and watch tv when you cant be botherd to to anything else	It Improves academic skills of a child .Television has made children enthusiastic and confident. <br/> Children improve their academics and increase their ideas and innovations!!!
arg420288_arg470033	a2	tv is far superior due to its wider variety of thing to do and some people say that tv is incontinent but now you can watch tv on a smart phone witch is very convenient	I think T.V. is more helpful as the you can watch and listen to something being explained like if we read about budding or spore formation we have to create an image about that in mind, but when we watch the animation of budding then we could understand better. Some people can't even imagine so T.V. is helpful. As concerning the time limit or harm to our eyes, we should watch T.V. in a limit, because the excess of everything is harmful, even reading of books. <br/> Surveys have found that a normal person can remember 10% of what he had read and 50% of what he had listened and watched.
arg585674_arg243908	a1	A picture is worth a thousand words. TV lets you see and hear a story, or information. Imagine just reading about the recent disasters in Japan, Alabama and Missouri vs. seeing them and seeing interviews with survivors. Much more powerful and immediate on TV. <br/> Books take too much time. TV gives the info much faster.	People who are against tv keep on saying that it causes obesity. <br/> I'm not going to go for a run and bring a book to read on the way. I think it is much easier to exercise watching tv then reading a book. <br/> In gyms people do not have books infront of them, instead they have telvisions. <br/> Studies have shown that telivision is even more stimulating than books.
arg169089_arg640285	a1	tv is better than books because you learn easier by seeing not read	i believe books are better(i believe i can fly...) <br/> So true
arg135741_arg135630	a1	You can watch TV in one sitting where as a book takes all day to read. So no physical exercise will get done reading books. Exercise shows on TV make you move. SO TV IS WAY BETTER THEN BOOKS!!!!!!!	I love TV sooooooo much I can watch what ever i want and it is just the best. <br/> with TV you can watch DVDs and play on playstations.
arg585676_arg420287	a1	Television uses electricity and books such as harry potter are made of trees so it causes more damage to the environment.	I like tv because you can watch all the porn you want with your family
arg585676_arg585686	a1	Television uses electricity and books such as harry potter are made of trees so it causes more damage to the environment.	TV is important for communication. This is to cross the charector limit.
arg624528_arg624244	a2	Because it is a source of entertainment also its help people that cant read :)	It Improves academic skills of a child .Television has made children enthusiastic and confident. <br/> Children improve their academics and increase their ideas and innovations!!!
arg243908_arg218504	a1	People who are against tv keep on saying that it causes obesity. <br/> I'm not going to go for a run and bring a book to read on the way. I think it is much easier to exercise watching tv then reading a book. <br/> In gyms people do not have books infront of them, instead they have telvisions. <br/> Studies have shown that telivision is even more stimulating than books.	Yes I would say it has you relax in case your tired, but you can read to relax as well. Plus have you ever considered about the commercials and how annoying they are?
arg135675_arg420291	a1	I think that TV is good because it is faster and some people cant read	I like tv tv is cool and tv is great tv is like the baby in my womb it is like the sun in the morning is is like the cool brisk air on your first day of school it is like the day you get diegnosedca with cancer it is like the day when you find out that you are lesbian it is like the day that you realize you just wasted your time reading this
arg470033_arg479199	a1	I think T.V. is more helpful as the you can watch and listen to something being explained like if we read about budding or spore formation we have to create an image about that in mind, but when we watch the animation of budding then we could understand better. Some people can't even imagine so T.V. is helpful. As concerning the time limit or harm to our eyes, we should watch T.V. in a limit, because the excess of everything is harmful, even reading of books. <br/> Surveys have found that a normal person can remember 10% of what he had read and 50% of what he had listened and watched.	TV is better than books because the educational programs on TV are much more convenient and easy to understand. It is also easy to use for people who cannot see or hear. Books are also likely to be not updated with latest information about a certain topic while information from TV can be much more accurate and useful.
arg391600_arg135630	a2	TV is WAY better than reading books from the blimem OLDEN DAYS!!!	I love TV sooooooo much I can watch what ever i want and it is just the best. <br/> with TV you can watch DVDs and play on playstations.
arg479199_arg585686	a1	TV is better than books because the educational programs on TV are much more convenient and easy to understand. It is also easy to use for people who cannot see or hear. Books are also likely to be not updated with latest information about a certain topic while information from TV can be much more accurate and useful.	TV is important for communication. This is to cross the charector limit.
arg243908_arg135630	a1	People who are against tv keep on saying that it causes obesity. <br/> I'm not going to go for a run and bring a book to read on the way. I think it is much easier to exercise watching tv then reading a book. <br/> In gyms people do not have books infront of them, instead they have telvisions. <br/> Studies have shown that telivision is even more stimulating than books.	I love TV sooooooo much I can watch what ever i want and it is just the best. <br/> with TV you can watch DVDs and play on playstations.
arg624528_arg637551	a2	Because it is a source of entertainment also its help people that cant read :)	TV can be better than books because TV can show the characters' faces and the action can be displayed that is hard for one to decipher from a book.
arg169089_arg243908	a2	tv is better than books because you learn easier by seeing not read	People who are against tv keep on saying that it causes obesity. <br/> I'm not going to go for a run and bring a book to read on the way. I think it is much easier to exercise watching tv then reading a book. <br/> In gyms people do not have books infront of them, instead they have telvisions. <br/> Studies have shown that telivision is even more stimulating than books.
arg637551_arg420291	a1	TV can be better than books because TV can show the characters' faces and the action can be displayed that is hard for one to decipher from a book.	I like tv tv is cool and tv is great tv is like the baby in my womb it is like the sun in the morning is is like the cool brisk air on your first day of school it is like the day you get diegnosedca with cancer it is like the day when you find out that you are lesbian it is like the day that you realize you just wasted your time reading this
arg585674_arg470033	a2	A picture is worth a thousand words. TV lets you see and hear a story, or information. Imagine just reading about the recent disasters in Japan, Alabama and Missouri vs. seeing them and seeing interviews with survivors. Much more powerful and immediate on TV. <br/> Books take too much time. TV gives the info much faster.	I think T.V. is more helpful as the you can watch and listen to something being explained like if we read about budding or spore formation we have to create an image about that in mind, but when we watch the animation of budding then we could understand better. Some people can't even imagine so T.V. is helpful. As concerning the time limit or harm to our eyes, we should watch T.V. in a limit, because the excess of everything is harmful, even reading of books. <br/> Surveys have found that a normal person can remember 10% of what he had read and 50% of what he had listened and watched.
arg399268_arg585676	a2	you can get the "Foxtel Go" app on your Ipad so you can watch TV where ever and whenever you want.	Television uses electricity and books such as harry potter are made of trees so it causes more damage to the environment.
arg420291_arg624272	a2	I like tv tv is cool and tv is great tv is like the baby in my womb it is like the sun in the morning is is like the cool brisk air on your first day of school it is like the day you get diegnosedca with cancer it is like the day when you find out that you are lesbian it is like the day that you realize you just wasted your time reading this	I learned English through TV. <br/> Technically, I learned English through interaction with native speakers, but TV helped a lot more than books.
arg399270_arg585676	a1	Without TV actors/actresses wouldn't have jobs. <br/> Without TV you wouldn't know what's happening around the world. I mean the newspapers can't fit all that in. <br/> Books and newspapers can't give you emergency warnings or updates or new flashes	Television uses electricity and books such as harry potter are made of trees so it causes more damage to the environment.
arg218504_arg363603	a2	Yes I would say it has you relax in case your tired, but you can read to relax as well. Plus have you ever considered about the commercials and how annoying they are?	I think TV is better if you are watching an informational channel and it is better than books because you can switch to different informational channels an search documentaries on different subjects and when you are done learning and ready to relax you can switch to a funny show or what ever you want to watch.
arg391600_arg376774	a2	TV is WAY better than reading books from the blimem OLDEN DAYS!!!	TV is better because you can just explore the world while sitting on a couch
arg135741_arg391600	a1	You can watch TV in one sitting where as a book takes all day to read. So no physical exercise will get done reading books. Exercise shows on TV make you move. SO TV IS WAY BETTER THEN BOOKS!!!!!!!	TV is WAY better than reading books from the blimem OLDEN DAYS!!!
arg399267_arg420291	a1	If you can only understand or speak a specific language but you move to another country then most of the books are not in your language but TV comes in all different languages and you can also hear how the words are pronounced in a different language.	I like tv tv is cool and tv is great tv is like the baby in my womb it is like the sun in the morning is is like the cool brisk air on your first day of school it is like the day you get diegnosedca with cancer it is like the day when you find out that you are lesbian it is like the day that you realize you just wasted your time reading this
arg470033_arg135741	a1	I think T.V. is more helpful as the you can watch and listen to something being explained like if we read about budding or spore formation we have to create an image about that in mind, but when we watch the animation of budding then we could understand better. Some people can't even imagine so T.V. is helpful. As concerning the time limit or harm to our eyes, we should watch T.V. in a limit, because the excess of everything is harmful, even reading of books. <br/> Surveys have found that a normal person can remember 10% of what he had read and 50% of what he had listened and watched.	You can watch TV in one sitting where as a book takes all day to read. So no physical exercise will get done reading books. Exercise shows on TV make you move. SO TV IS WAY BETTER THEN BOOKS!!!!!!!
arg561428_arg218504	a1	TV ,,!! because you can get information from different resources in a short time ,,, but Books you must read a lot to get that much of information !!	Yes I would say it has you relax in case your tired, but you can read to relax as well. Plus have you ever considered about the commercials and how annoying they are?
arg135675_arg136713	a1	I think that TV is good because it is faster and some people cant read	GO TV!!!!!! GO TV!!!! <br/> TV will win hopefully LOL <br/> TV is great to watch anything
arg420287_arg618914	a2	I like tv because you can watch all the porn you want with your family	Unless the brain is used no human being can understand any medium. Be it TV or books. By watching the television people can create a make believe situation and think. "What if they would go left? They would be SAVED, wouldn't they?" Even viewing tv requires brains. And moreover we can watch television in the dark. But to read a book you need the lights on. Which also wastes electricity.
arg135683_arg585676	a2	I'm not sayin this cuz I love the tube, but you get more imformation than you think in the tube. <br/> EX) News, Baseball, Spongebob, etc.	Television uses electricity and books such as harry potter are made of trees so it causes more damage to the environment.
arg376774_arg399267	a2	TV is better because you can just explore the world while sitting on a couch	If you can only understand or speak a specific language but you move to another country then most of the books are not in your language but TV comes in all different languages and you can also hear how the words are pronounced in a different language.
arg135630_arg624528	a2	I love TV sooooooo much I can watch what ever i want and it is just the best. <br/> with TV you can watch DVDs and play on playstations.	Because it is a source of entertainment also its help people that cant read :)
arg376788_arg561428	a2	BOOKZ SUCK BECAUSE it iz harder To SPELL lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol	TV ,,!! because you can get information from different resources in a short time ,,, but Books you must read a lot to get that much of information !!
arg624244_arg135630	a1	It Improves academic skills of a child .Television has made children enthusiastic and confident. <br/> Children improve their academics and increase their ideas and innovations!!!	I love TV sooooooo much I can watch what ever i want and it is just the best. <br/> with TV you can watch DVDs and play on playstations.
arg399268_arg376774	a2	you can get the "Foxtel Go" app on your Ipad so you can watch TV where ever and whenever you want.	TV is better because you can just explore the world while sitting on a couch
arg420287_arg135675	a2	I like tv because you can watch all the porn you want with your family	I think that TV is good because it is faster and some people cant read
arg470033_arg363603	a1	I think T.V. is more helpful as the you can watch and listen to something being explained like if we read about budding or spore formation we have to create an image about that in mind, but when we watch the animation of budding then we could understand better. Some people can't even imagine so T.V. is helpful. As concerning the time limit or harm to our eyes, we should watch T.V. in a limit, because the excess of everything is harmful, even reading of books. <br/> Surveys have found that a normal person can remember 10% of what he had read and 50% of what he had listened and watched.	I think TV is better if you are watching an informational channel and it is better than books because you can switch to different informational channels an search documentaries on different subjects and when you are done learning and ready to relax you can switch to a funny show or what ever you want to watch.
arg525686_arg135689	a2	tv is better than book dathu ihfej tijkjdrk xtklp09 guil09 sfjiiytg dh,lut457 p[];o;l	you can just sit on the couch with some crisps or a burger or sweets and watch tv when you cant be botherd to to anything else
arg525686_arg246025	a2	tv is better than book dathu ihfej tijkjdrk xtklp09 guil09 sfjiiytg dh,lut457 p[];o;l	tv because only tv can bring u live news at books u can't find also it's educational
arg561428_arg585686	a1	TV ,,!! because you can get information from different resources in a short time ,,, but Books you must read a lot to get that much of information !!	TV is important for communication. This is to cross the charector limit.
arg420288_arg585686	a1	tv is far superior due to its wider variety of thing to do and some people say that tv is incontinent but now you can watch tv on a smart phone witch is very convenient	TV is important for communication. This is to cross the charector limit.
arg585676_arg243908	a2	Television uses electricity and books such as harry potter are made of trees so it causes more damage to the environment.	People who are against tv keep on saying that it causes obesity. <br/> I'm not going to go for a run and bring a book to read on the way. I think it is much easier to exercise watching tv then reading a book. <br/> In gyms people do not have books infront of them, instead they have telvisions. <br/> Studies have shown that telivision is even more stimulating than books.
arg470033_arg399270	a1	I think T.V. is more helpful as the you can watch and listen to something being explained like if we read about budding or spore formation we have to create an image about that in mind, but when we watch the animation of budding then we could understand better. Some people can't even imagine so T.V. is helpful. As concerning the time limit or harm to our eyes, we should watch T.V. in a limit, because the excess of everything is harmful, even reading of books. <br/> Surveys have found that a normal person can remember 10% of what he had read and 50% of what he had listened and watched.	Without TV actors/actresses wouldn't have jobs. <br/> Without TV you wouldn't know what's happening around the world. I mean the newspapers can't fit all that in. <br/> Books and newspapers can't give you emergency warnings or updates or new flashes
arg135777_arg135683	a2	can people say some points on TV is better than books because at our school were doing a debate can you please help!!!	I'm not sayin this cuz I love the tube, but you get more imformation than you think in the tube. <br/> EX) News, Baseball, Spongebob, etc.
arg135675_arg640285	a1	I think that TV is good because it is faster and some people cant read	i believe books are better(i believe i can fly...) <br/> So true
arg525686_arg399268	a2	tv is better than book dathu ihfej tijkjdrk xtklp09 guil09 sfjiiytg dh,lut457 p[];o;l	you can get the "Foxtel Go" app on your Ipad so you can watch TV where ever and whenever you want.
arg420291_arg246025	a2	I like tv tv is cool and tv is great tv is like the baby in my womb it is like the sun in the morning is is like the cool brisk air on your first day of school it is like the day you get diegnosedca with cancer it is like the day when you find out that you are lesbian it is like the day that you realize you just wasted your time reading this	tv because only tv can bring u live news at books u can't find also it's educational
arg135683_arg479199	a2	I'm not sayin this cuz I love the tube, but you get more imformation than you think in the tube. <br/> EX) News, Baseball, Spongebob, etc.	TV is better than books because the educational programs on TV are much more convenient and easy to understand. It is also easy to use for people who cannot see or hear. Books are also likely to be not updated with latest information about a certain topic while information from TV can be much more accurate and useful.
arg399270_arg399268	a1	Without TV actors/actresses wouldn't have jobs. <br/> Without TV you wouldn't know what's happening around the world. I mean the newspapers can't fit all that in. <br/> Books and newspapers can't give you emergency warnings or updates or new flashes	you can get the "Foxtel Go" app on your Ipad so you can watch TV where ever and whenever you want.
arg624244_arg218504	a1	It Improves academic skills of a child .Television has made children enthusiastic and confident. <br/> Children improve their academics and increase their ideas and innovations!!!	Yes I would say it has you relax in case your tired, but you can read to relax as well. Plus have you ever considered about the commercials and how annoying they are?
arg399267_arg618914	a1	If you can only understand or speak a specific language but you move to another country then most of the books are not in your language but TV comes in all different languages and you can also hear how the words are pronounced in a different language.	Unless the brain is used no human being can understand any medium. Be it TV or books. By watching the television people can create a make believe situation and think. "What if they would go left? They would be SAVED, wouldn't they?" Even viewing tv requires brains. And moreover we can watch television in the dark. But to read a book you need the lights on. Which also wastes electricity.
arg420288_arg169194	a1	tv is far superior due to its wider variety of thing to do and some people say that tv is incontinent but now you can watch tv on a smart phone witch is very convenient	nowadayz no one can liv wdout t.v... its common to watch t.v to all... so......... t.v ix beter than bookxx.... evrybdy vot for t.v....
arg246025_arg243908	a2	tv because only tv can bring u live news at books u can't find also it's educational	People who are against tv keep on saying that it causes obesity. <br/> I'm not going to go for a run and bring a book to read on the way. I think it is much easier to exercise watching tv then reading a book. <br/> In gyms people do not have books infront of them, instead they have telvisions. <br/> Studies have shown that telivision is even more stimulating than books.
arg246025_arg585674	a2	tv because only tv can bring u live news at books u can't find also it's educational	A picture is worth a thousand words. TV lets you see and hear a story, or information. Imagine just reading about the recent disasters in Japan, Alabama and Missouri vs. seeing them and seeing interviews with survivors. Much more powerful and immediate on TV. <br/> Books take too much time. TV gives the info much faster.
arg135675_arg585674	a2	I think that TV is good because it is faster and some people cant read	A picture is worth a thousand words. TV lets you see and hear a story, or information. Imagine just reading about the recent disasters in Japan, Alabama and Missouri vs. seeing them and seeing interviews with survivors. Much more powerful and immediate on TV. <br/> Books take too much time. TV gives the info much faster.
arg624244_arg479199	a2	It Improves academic skills of a child .Television has made children enthusiastic and confident. <br/> Children improve their academics and increase their ideas and innovations!!!	TV is better than books because the educational programs on TV are much more convenient and easy to understand. It is also easy to use for people who cannot see or hear. Books are also likely to be not updated with latest information about a certain topic while information from TV can be much more accurate and useful.
arg376788_arg135777	a1	BOOKZ SUCK BECAUSE it iz harder To SPELL lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol	can people say some points on TV is better than books because at our school were doing a debate can you please help!!!
arg420291_arg420288	a2	I like tv tv is cool and tv is great tv is like the baby in my womb it is like the sun in the morning is is like the cool brisk air on your first day of school it is like the day you get diegnosedca with cancer it is like the day when you find out that you are lesbian it is like the day that you realize you just wasted your time reading this	tv is far superior due to its wider variety of thing to do and some people say that tv is incontinent but now you can watch tv on a smart phone witch is very convenient
arg479199_arg420287	a1	TV is better than books because the educational programs on TV are much more convenient and easy to understand. It is also easy to use for people who cannot see or hear. Books are also likely to be not updated with latest information about a certain topic while information from TV can be much more accurate and useful.	I like tv because you can watch all the porn you want with your family
arg135683_arg135741	a2	I'm not sayin this cuz I love the tube, but you get more imformation than you think in the tube. <br/> EX) News, Baseball, Spongebob, etc.	You can watch TV in one sitting where as a book takes all day to read. So no physical exercise will get done reading books. Exercise shows on TV make you move. SO TV IS WAY BETTER THEN BOOKS!!!!!!!
arg376774_arg640285	a1	TV is better because you can just explore the world while sitting on a couch	i believe books are better(i believe i can fly...) <br/> So true
arg135741_arg585674	a2	You can watch TV in one sitting where as a book takes all day to read. So no physical exercise will get done reading books. Exercise shows on TV make you move. SO TV IS WAY BETTER THEN BOOKS!!!!!!!	A picture is worth a thousand words. TV lets you see and hear a story, or information. Imagine just reading about the recent disasters in Japan, Alabama and Missouri vs. seeing them and seeing interviews with survivors. Much more powerful and immediate on TV. <br/> Books take too much time. TV gives the info much faster.
arg479199_arg561428	a1	TV is better than books because the educational programs on TV are much more convenient and easy to understand. It is also easy to use for people who cannot see or hear. Books are also likely to be not updated with latest information about a certain topic while information from TV can be much more accurate and useful.	TV ,,!! because you can get information from different resources in a short time ,,, but Books you must read a lot to get that much of information !!
arg399267_arg135683	a1	If you can only understand or speak a specific language but you move to another country then most of the books are not in your language but TV comes in all different languages and you can also hear how the words are pronounced in a different language.	I'm not sayin this cuz I love the tube, but you get more imformation than you think in the tube. <br/> EX) News, Baseball, Spongebob, etc.
arg585674_arg637551	a1	A picture is worth a thousand words. TV lets you see and hear a story, or information. Imagine just reading about the recent disasters in Japan, Alabama and Missouri vs. seeing them and seeing interviews with survivors. Much more powerful and immediate on TV. <br/> Books take too much time. TV gives the info much faster.	TV can be better than books because TV can show the characters' faces and the action can be displayed that is hard for one to decipher from a book.
arg420291_arg363603	a2	I like tv tv is cool and tv is great tv is like the baby in my womb it is like the sun in the morning is is like the cool brisk air on your first day of school it is like the day you get diegnosedca with cancer it is like the day when you find out that you are lesbian it is like the day that you realize you just wasted your time reading this	I think TV is better if you are watching an informational channel and it is better than books because you can switch to different informational channels an search documentaries on different subjects and when you are done learning and ready to relax you can switch to a funny show or what ever you want to watch.
arg135683_arg420291	a1	I'm not sayin this cuz I love the tube, but you get more imformation than you think in the tube. <br/> EX) News, Baseball, Spongebob, etc.	I like tv tv is cool and tv is great tv is like the baby in my womb it is like the sun in the morning is is like the cool brisk air on your first day of school it is like the day you get diegnosedca with cancer it is like the day when you find out that you are lesbian it is like the day that you realize you just wasted your time reading this
arg246025_arg135675	a2	tv because only tv can bring u live news at books u can't find also it's educational	I think that TV is good because it is faster and some people cant read
arg135675_arg637551	a2	I think that TV is good because it is faster and some people cant read	TV can be better than books because TV can show the characters' faces and the action can be displayed that is hard for one to decipher from a book.
arg399270_arg135689	a1	Without TV actors/actresses wouldn't have jobs. <br/> Without TV you wouldn't know what's happening around the world. I mean the newspapers can't fit all that in. <br/> Books and newspapers can't give you emergency warnings or updates or new flashes	you can just sit on the couch with some crisps or a burger or sweets and watch tv when you cant be botherd to to anything else
arg135689_arg420287	a1	you can just sit on the couch with some crisps or a burger or sweets and watch tv when you cant be botherd to to anything else	I like tv because you can watch all the porn you want with your family
arg218504_arg618914	a2	Yes I would say it has you relax in case your tired, but you can read to relax as well. Plus have you ever considered about the commercials and how annoying they are?	Unless the brain is used no human being can understand any medium. Be it TV or books. By watching the television people can create a make believe situation and think. "What if they would go left? They would be SAVED, wouldn't they?" Even viewing tv requires brains. And moreover we can watch television in the dark. But to read a book you need the lights on. Which also wastes electricity.
arg135683_arg391600	a1	I'm not sayin this cuz I love the tube, but you get more imformation than you think in the tube. <br/> EX) News, Baseball, Spongebob, etc.	TV is WAY better than reading books from the blimem OLDEN DAYS!!!
arg561428_arg169194	a1	TV ,,!! because you can get information from different resources in a short time ,,, but Books you must read a lot to get that much of information !!	nowadayz no one can liv wdout t.v... its common to watch t.v to all... so......... t.v ix beter than bookxx.... evrybdy vot for t.v....
arg399267_arg525686	a1	If you can only understand or speak a specific language but you move to another country then most of the books are not in your language but TV comes in all different languages and you can also hear how the words are pronounced in a different language.	tv is better than book dathu ihfej tijkjdrk xtklp09 guil09 sfjiiytg dh,lut457 p[];o;l
arg135777_arg624528	a2	can people say some points on TV is better than books because at our school were doing a debate can you please help!!!	Because it is a source of entertainment also its help people that cant read :)
arg585676_arg136713	a1	Television uses electricity and books such as harry potter are made of trees so it causes more damage to the environment.	GO TV!!!!!! GO TV!!!! <br/> TV will win hopefully LOL <br/> TV is great to watch anything
arg561428_arg169089	a1	TV ,,!! because you can get information from different resources in a short time ,,, but Books you must read a lot to get that much of information !!	tv is better than books because you learn easier by seeing not read
arg136713_arg243908	a2	GO TV!!!!!! GO TV!!!! <br/> TV will win hopefully LOL <br/> TV is great to watch anything	People who are against tv keep on saying that it causes obesity. <br/> I'm not going to go for a run and bring a book to read on the way. I think it is much easier to exercise watching tv then reading a book. <br/> In gyms people do not have books infront of them, instead they have telvisions. <br/> Studies have shown that telivision is even more stimulating than books.
arg585686_arg624272	a2	TV is important for communication. This is to cross the charector limit.	I learned English through TV. <br/> Technically, I learned English through interaction with native speakers, but TV helped a lot more than books.
arg391600_arg585686	a2	TV is WAY better than reading books from the blimem OLDEN DAYS!!!	TV is important for communication. This is to cross the charector limit.
arg640285_arg624272	a2	i believe books are better(i believe i can fly...) <br/> So true	I learned English through TV. <br/> Technically, I learned English through interaction with native speakers, but TV helped a lot more than books.
arg618914_arg637551	a1	Unless the brain is used no human being can understand any medium. Be it TV or books. By watching the television people can create a make believe situation and think. "What if they would go left? They would be SAVED, wouldn't they?" Even viewing tv requires brains. And moreover we can watch television in the dark. But to read a book you need the lights on. Which also wastes electricity.	TV can be better than books because TV can show the characters' faces and the action can be displayed that is hard for one to decipher from a book.
arg169089_arg420287	a1	tv is better than books because you learn easier by seeing not read	I like tv because you can watch all the porn you want with your family
arg624528_arg624272	a2	Because it is a source of entertainment also its help people that cant read :)	I learned English through TV. <br/> Technically, I learned English through interaction with native speakers, but TV helped a lot more than books.
arg561428_arg135777	a1	TV ,,!! because you can get information from different resources in a short time ,,, but Books you must read a lot to get that much of information !!	can people say some points on TV is better than books because at our school were doing a debate can you please help!!!
arg624528_arg420291	a1	Because it is a source of entertainment also its help people that cant read :)	I like tv tv is cool and tv is great tv is like the baby in my womb it is like the sun in the morning is is like the cool brisk air on your first day of school it is like the day you get diegnosedca with cancer it is like the day when you find out that you are lesbian it is like the day that you realize you just wasted your time reading this
arg399270_arg561428	a1	Without TV actors/actresses wouldn't have jobs. <br/> Without TV you wouldn't know what's happening around the world. I mean the newspapers can't fit all that in. <br/> Books and newspapers can't give you emergency warnings or updates or new flashes	TV ,,!! because you can get information from different resources in a short time ,,, but Books you must read a lot to get that much of information !!
arg135675_arg470033	a2	I think that TV is good because it is faster and some people cant read	I think T.V. is more helpful as the you can watch and listen to something being explained like if we read about budding or spore formation we have to create an image about that in mind, but when we watch the animation of budding then we could understand better. Some people can't even imagine so T.V. is helpful. As concerning the time limit or harm to our eyes, we should watch T.V. in a limit, because the excess of everything is harmful, even reading of books. <br/> Surveys have found that a normal person can remember 10% of what he had read and 50% of what he had listened and watched.
arg525686_arg399270	a2	tv is better than book dathu ihfej tijkjdrk xtklp09 guil09 sfjiiytg dh,lut457 p[];o;l	Without TV actors/actresses wouldn't have jobs. <br/> Without TV you wouldn't know what's happening around the world. I mean the newspapers can't fit all that in. <br/> Books and newspapers can't give you emergency warnings or updates or new flashes
arg135675_arg399268	a1	I think that TV is good because it is faster and some people cant read	you can get the "Foxtel Go" app on your Ipad so you can watch TV where ever and whenever you want.
